Userid,register_time,country,,,,
45415,4/14/17,SG,,,,
45425,4/9/17,SG,,,,
45430,4/10/17,MY,,,,
45440,5/25/17,PH,,,,
45441,6/1/17,TH,,,,
45451,1/30/17,TW,,,,
45456,2/22/17,TW,,,,
45460,3/14/17,TH,,,,
45469,5/24/17,ID,,,,
45476,3/7/17,PH,,,,
45483,5/29/17,PH,,,,
45489,2/13/17,TH,,,,
45495,1/11/17,ID,,,,
45503,1/3/17,TH,,,,
45506,3/21/17,TW,,,,
45513,3/29/17,PH,,,,
45515,1/15/17,VN,,,,
45522,5/9/17,SG,,,,
45532,2/10/17,TW,,,,
45542,3/3/17,ID,,,,
45547,4/18/17,ID,,,,
45554,2/11/17,TW,,,,
45559,4/15/17,TW,,,,
45568,1/10/17,VN,,,,
45572,1/7/17,VN,,,,
45579,2/14/17,ID,,,,
45582,2/4/17,MY,,,,
45585,5/27/17,ID,,,,
45590,4/24/17,PH,,,,
45595,5/15/17,SG,,,,
45603,5/30/17,TW,,,,
45611,2/18/17,SG,,,,
45613,4/28/17,PH,,,,
45615,3/15/17,TW,,,,
45624,5/19/17,ID,,,,
45633,1/27/17,VN,,,,
45640,4/21/17,PH,,,,
45643,3/18/17,TW,,,,
45653,2/15/17,TH,,,,
45662,4/23/17,MY,,,,
45671,4/27/17,TW,,,,
45675,3/3/17,MY,,,,
45684,4/26/17,ID,,,,
45692,3/28/17,MY,,,,
45693,4/12/17,TH,,,,
45695,2/25/17,TW,,,,
45696,3/2/17,MY,,,,
45705,3/14/17,ID,,,,
45715,2/3/17,TW,,,,
45724,1/3/17,ID,,,,
45730,4/16/17,TW,,,,
45737,3/10/17,MY,,,,
45742,1/24/17,PH,,,,
45748,4/17/17,TH,,,,
45749,4/10/17,SG,,,,
45751,3/18/17,MY,,,,
45755,3/22/17,MY,,,,
45758,1/30/17,SG,,,,
45761,2/13/17,VN,,,,
45764,3/21/17,MY,,,,
45766,3/22/17,VN,,,,
45776,4/14/17,TW,,,,
45783,3/29/17,TW,,,,
45787,5/31/17,VN,,,,
45790,2/16/17,MY,,,,
45798,2/27/17,PH,,,,
45804,4/17/17,ID,,,,
45806,1/9/17,TW,,,,
45810,2/18/17,MY,,,,
45817,1/9/17,VN,,,,
45823,1/29/17,MY,,,,
45827,5/16/17,ID,,,,
45833,3/31/17,TW,,,,
45834,5/18/17,PH,,,,
45839,5/30/17,ID,,,,
45846,1/30/17,PH,,,,
45847,4/24/17,TW,,,,
45851,1/3/17,ID,,,,
45852,1/3/17,TH,,,,
45857,4/15/17,PH,,,,
45866,2/5/17,TH,,,,
45868,5/30/17,VN,,,,
45871,1/16/17,TH,,,,
45873,1/19/17,ID,,,,
45880,1/17/17,MY,,,,
45890,2/1/17,VN,,,,
45891,3/5/17,MY,,,,
45899,5/26/17,VN,,,,
45904,5/13/17,PH,,,,
45907,5/22/17,VN,,,,
45917,4/5/17,ID,,,,
45925,5/4/17,TW,,,,
45934,1/1/17,MY,,,,
45938,1/27/17,TW,,,,
45941,4/1/17,PH,,,,
45947,3/3/17,VN,,,,
45949,1/21/17,TW,,,,
45953,1/30/17,VN,,,,
45962,1/24/17,MY,,,,
45968,3/13/17,MY,,,,
45978,2/16/17,MY,,,,
45988,4/3/17,MY,,,,
45992,4/25/17,TH,,,,
45998,4/2/17,TH,,,,
46002,4/2/17,TW,,,,
46008,3/8/17,ID,,,,
46011,3/19/17,MY,,,,
46016,4/1/17,PH,,,,
46017,3/23/17,PH,,,,
46021,5/12/17,MY,,,,
46024,2/11/17,MY,,,,
46032,5/2/17,PH,,,,
46040,5/4/17,SG,,,,
46046,4/30/17,SG,,,,
46052,5/17/17,ID,,,,
46061,4/4/17,TW,,,,
46067,3/22/17,PH,,,,
46076,4/6/17,ID,,,,
46081,2/18/17,SG,,,,
46082,4/24/17,MY,,,,
46088,5/2/17,TH,,,,
46094,4/6/17,ID,,,,
46096,1/14/17,PH,,,,
46103,5/5/17,MY,,,,
46113,1/31/17,TW,,,,
46114,4/27/17,VN,,,,
46124,4/17/17,MY,,,,
46132,5/11/17,TH,,,,
46137,3/22/17,TW,,,,
46144,3/24/17,SG,,,,
46152,5/30/17,MY,,,,
46158,5/25/17,VN,,,,
46167,1/29/17,TH,,,,
46173,3/21/17,MY,,,,
46183,3/8/17,PH,,,,
46192,3/9/17,ID,,,,
46199,3/16/17,VN,,,,
46202,2/8/17,PH,,,,
46206,1/28/17,ID,,,,
46216,4/18/17,VN,,,,
46219,3/15/17,PH,,,,
46221,2/1/17,TW,,,,
46224,3/15/17,PH,,,,
46234,5/24/17,SG,,,,
46237,1/10/17,SG,,,,
46246,5/3/17,ID,,,,
46254,5/23/17,PH,,,,
46264,5/4/17,TH,,,,
46273,3/12/17,SG,,,,
46280,1/18/17,TH,,,,
46289,4/29/17,TW,,,,
46295,2/18/17,TH,,,,
46302,1/18/17,TH,,,,
46307,4/13/17,TH,,,,
46309,1/31/17,SG,,,,
46317,2/24/17,PH,,,,
46324,1/14/17,PH,,,,
46326,2/14/17,MY,,,,
46335,2/18/17,PH,,,,
46338,5/25/17,TW,,,,
46342,2/27/17,PH,,,,
46343,1/4/17,TW,,,,
46352,4/14/17,SG,,,,
46362,2/6/17,MY,,,,
46363,1/30/17,ID,,,,
46366,4/25/17,ID,,,,
46375,2/9/17,MY,,,,
46377,2/15/17,VN,,,,
46382,4/25/17,MY,,,,
46383,3/4/17,SG,,,,
46392,1/26/17,ID,,,,
46396,4/11/17,MY,,,,
46399,5/30/17,TH,,,,
46401,5/16/17,VN,,,,
46404,4/16/17,MY,,,,
46412,3/27/17,MY,,,,
46422,5/17/17,SG,,,,
46432,2/22/17,ID,,,,
46438,3/23/17,SG,,,,
46442,2/24/17,SG,,,,
46443,5/5/17,TH,,,,
46447,5/13/17,PH,,,,
46454,3/16/17,SG,,,,
46456,3/3/17,SG,,,,
46465,4/6/17,MY,,,,
46471,5/26/17,SG,,,,
46481,2/25/17,MY,,,,
46482,5/16/17,ID,,,,
46488,2/21/17,PH,,,,
46496,5/24/17,ID,,,,
46505,4/13/17,MY,,,,
46507,2/3/17,VN,,,,
46512,3/25/17,ID,,,,
46514,2/1/17,MY,,,,
46522,2/10/17,MY,,,,
46524,1/15/17,TH,,,,
46529,2/4/17,TW,,,,
46535,3/19/17,VN,,,,
46545,1/13/17,TW,,,,
46551,2/20/17,TH,,,,
46555,1/24/17,TW,,,,
46563,3/1/17,MY,,,,
46567,4/22/17,TW,,,,
46570,4/24/17,TH,,,,
46575,2/9/17,SG,,,,
46584,5/25/17,VN,,,,
46589,4/23/17,MY,,,,
46599,2/21/17,VN,,,,
46604,2/3/17,VN,,,,
46612,3/28/17,TH,,,,
46621,1/12/17,SG,,,,
46626,3/22/17,SG,,,,
46634,5/21/17,ID,,,,
46638,1/10/17,MY,,,,
46648,1/6/17,PH,,,,
46652,4/16/17,PH,,,,
46659,2/6/17,TW,,,,
46660,5/18/17,ID,,,,
46662,3/31/17,TW,,,,
46670,3/24/17,SG,,,,
46678,1/20/17,SG,,,,
46687,3/14/17,SG,,,,
46695,1/30/17,MY,,,,
46704,5/15/17,ID,,,,
46705,4/16/17,TW,,,,
46707,3/1/17,MY,,,,
46711,5/23/17,SG,,,,
46719,5/6/17,TW,,,,
46728,1/5/17,VN,,,,
46733,4/12/17,TH,,,,
46735,1/26/17,PH,,,,
46741,5/19/17,TH,,,,
46750,2/9/17,PH,,,,
46755,4/28/17,PH,,,,
46757,3/4/17,ID,,,,
46761,3/24/17,MY,,,,
46765,2/14/17,TH,,,,
46766,2/6/17,ID,,,,
46771,2/13/17,VN,,,,
46779,1/15/17,VN,,,,
46787,5/10/17,PH,,,,
46794,5/27/17,PH,,,,
46796,4/18/17,PH,,,,
46801,2/3/17,PH,,,,
46802,3/23/17,ID,,,,
46808,4/20/17,ID,,,,
46811,5/31/17,SG,,,,
46821,5/16/17,TW,,,,
46829,1/31/17,TH,,,,
46832,2/24/17,TW,,,,
46834,5/6/17,MY,,,,
46844,1/8/17,SG,,,,
46853,5/29/17,VN,,,,
46861,1/23/17,VN,,,,
46862,3/25/17,TH,,,,
46869,3/30/17,TW,,,,
46876,3/7/17,TH,,,,
46883,2/26/17,PH,,,,
46891,3/30/17,MY,,,,
46898,4/3/17,TH,,,,
46899,2/26/17,SG,,,,
46903,3/19/17,VN,,,,
46908,3/4/17,VN,,,,
46909,2/20/17,PH,,,,
46919,1/22/17,SG,,,,
46924,5/11/17,TH,,,,
46930,4/28/17,ID,,,,
46939,5/29/17,PH,,,,
46943,1/28/17,PH,,,,
46947,1/30/17,MY,,,,
46951,1/30/17,PH,,,,
46953,5/23/17,SG,,,,
46960,3/4/17,PH,,,,
46970,2/3/17,MY,,,,
46971,2/4/17,MY,,,,
46974,4/19/17,MY,,,,
46977,1/14/17,SG,,,,
46982,2/5/17,TW,,,,
46985,5/3/17,PH,,,,
46995,3/23/17,VN,,,,
46999,3/22/17,SG,,,,
47004,1/10/17,ID,,,,
47011,5/23/17,SG,,,,
47014,2/2/17,VN,,,,
47016,5/9/17,MY,,,,
47018,4/28/17,VN,,,,
47027,5/9/17,TH,,,,
47034,2/2/17,SG,,,,
47042,5/14/17,MY,,,,
47047,3/7/17,PH,,,,
47054,5/13/17,ID,,,,
47058,4/4/17,SG,,,,
47067,1/10/17,VN,,,,
47071,5/13/17,ID,,,,
47079,5/11/17,VN,,,,
47081,3/11/17,PH,,,,
47084,1/22/17,TH,,,,
47093,3/26/17,TW,,,,
47100,2/17/17,VN,,,,
47110,5/22/17,TW,,,,
47120,5/14/17,TW,,,,
47123,4/25/17,ID,,,,
47133,1/9/17,SG,,,,
47138,3/3/17,MY,,,,
47141,1/26/17,VN,,,,
47146,5/23/17,TH,,,,
47149,5/1/17,MY,,,,
47150,3/17/17,SG,,,,
47160,2/13/17,PH,,,,
47166,3/4/17,PH,,,,
47171,5/6/17,PH,,,,
47173,3/28/17,TH,,,,
47181,2/18/17,TW,,,,
47189,2/26/17,TH,,,,
47193,4/22/17,PH,,,,
47196,1/16/17,SG,,,,
47203,3/24/17,TH,,,,
47206,4/22/17,PH,,,,
47211,4/4/17,PH,,,,
47219,5/28/17,MY,,,,
47225,5/9/17,TW,,,,
47228,5/13/17,PH,,,,
47236,1/12/17,MY,,,,
47241,5/9/17,PH,,,,
47248,3/1/17,PH,,,,
47256,2/16/17,ID,,,,
47257,5/18/17,SG,,,,
47267,2/17/17,VN,,,,
47273,3/17/17,TH,,,,
47274,1/31/17,TH,,,,
47279,5/27/17,SG,,,,
47283,2/20/17,PH,,,,
47286,2/16/17,TH,,,,
47295,2/18/17,MY,,,,
47302,5/13/17,TW,,,,
47308,3/8/17,MY,,,,
47309,4/22/17,VN,,,,
47317,4/19/17,VN,,,,
47324,5/15/17,PH,,,,
47329,3/30/17,TW,,,,
47332,3/15/17,SG,,,,
47339,4/20/17,TH,,,,
47348,5/25/17,ID,,,,
47351,1/11/17,TH,,,,
47353,1/15/17,TH,,,,
47355,5/24/17,MY,,,,
47365,2/28/17,PH,,,,
47373,1/1/17,VN,,,,
47375,5/10/17,VN,,,,
47379,3/14/17,VN,,,,
47381,3/23/17,SG,,,,
47385,2/23/17,TW,,,,
47391,6/1/17,TW,,,,
47399,5/23/17,SG,,,,
47406,3/24/17,TH,,,,
47410,4/25/17,SG,,,,
47419,3/7/17,ID,,,,
47427,4/10/17,TH,,,,
47436,1/11/17,MY,,,,
47445,2/23/17,MY,,,,
47450,1/16/17,ID,,,,
47451,3/18/17,MY,,,,
47460,2/1/17,VN,,,,
47466,3/24/17,PH,,,,
47470,5/30/17,TH,,,,
47473,4/22/17,ID,,,,
47482,1/4/17,SG,,,,
47486,5/25/17,MY,,,,
47496,3/29/17,ID,,,,
47504,1/2/17,MY,,,,
47506,4/20/17,PH,,,,
47516,4/4/17,VN,,,,
47518,1/23/17,MY,,,,
47526,5/22/17,SG,,,,
47532,3/26/17,ID,,,,
47539,4/4/17,MY,,,,
47548,4/4/17,TW,,,,
47549,1/24/17,MY,,,,
47551,3/8/17,TW,,,,
47553,1/16/17,MY,,,,
47560,1/9/17,PH,,,,
47566,4/17/17,SG,,,,
47574,3/29/17,VN,,,,
47577,4/16/17,TW,,,,
47587,4/21/17,VN,,,,
47593,5/5/17,VN,,,,
47596,1/24/17,VN,,,,
47600,5/27/17,TW,,,,
47606,2/3/17,TW,,,,
47614,2/12/17,SG,,,,
47620,3/8/17,MY,,,,
47624,4/23/17,ID,,,,
47630,5/20/17,ID,,,,
47632,3/11/17,TH,,,,
47635,5/8/17,TH,,,,
47643,1/4/17,TH,,,,
47647,1/18/17,ID,,,,
47657,4/9/17,PH,,,,
47664,1/15/17,TH,,,,
47673,1/17/17,TH,,,,
47678,1/16/17,VN,,,,
47684,2/27/17,TH,,,,
47688,1/4/17,TW,,,,
47691,3/9/17,VN,,,,
47696,2/3/17,ID,,,,
47697,4/14/17,PH,,,,
47704,1/21/17,MY,,,,
47710,2/1/17,MY,,,,
47716,5/20/17,VN,,,,
47721,1/5/17,ID,,,,
47729,1/14/17,SG,,,,
47737,1/29/17,TH,,,,
47740,4/28/17,ID,,,,
47741,6/1/17,ID,,,,
47742,2/7/17,MY,,,,
47743,3/27/17,MY,,,,
47749,4/10/17,SG,,,,
47753,4/28/17,PH,,,,
47758,5/17/17,MY,,,,
47766,3/28/17,PH,,,,
47773,4/7/17,MY,,,,
47776,1/1/17,TW,,,,
47785,2/22/17,MY,,,,
47790,1/24/17,TW,,,,
47794,4/7/17,ID,,,,
47800,1/11/17,TH,,,,
47802,5/8/17,PH,,,,
47804,2/19/17,MY,,,,
47808,1/24/17,MY,,,,
47813,3/12/17,TW,,,,
47817,4/6/17,TW,,,,
47827,5/21/17,ID,,,,
47833,2/13/17,SG,,,,
47835,6/1/17,ID,,,,
47838,5/20/17,ID,,,,
47843,4/29/17,VN,,,,
47852,2/8/17,ID,,,,
47857,3/3/17,VN,,,,
47864,3/29/17,VN,,,,
47872,1/27/17,VN,,,,
47881,1/24/17,MY,,,,
47884,4/10/17,PH,,,,
47890,2/3/17,SG,,,,
47898,3/24/17,TH,,,,
47899,1/25/17,PH,,,,
47903,1/26/17,PH,,,,
47904,1/14/17,MY,,,,
47913,5/5/17,TH,,,,
47917,2/11/17,SG,,,,
47921,1/14/17,SG,,,,
47928,2/5/17,ID,,,,
47930,5/16/17,TH,,,,
47936,2/25/17,MY,,,,
47940,3/20/17,ID,,,,
47946,3/24/17,MY,,,,
47951,4/10/17,SG,,,,
47952,4/10/17,PH,,,,
47962,1/6/17,MY,,,,
47969,3/29/17,SG,,,,
47978,3/29/17,ID,,,,
47979,2/14/17,MY,,,,
47982,3/8/17,TH,,,,
47992,3/23/17,SG,,,,
47995,3/23/17,ID,,,,
48000,1/10/17,SG,,,,
48007,3/10/17,PH,,,,
48010,1/19/17,VN,,,,
48018,1/13/17,ID,,,,
48026,5/14/17,VN,,,,
48029,4/15/17,ID,,,,
48033,3/18/17,TW,,,,
48037,3/5/17,MY,,,,
48043,4/21/17,ID,,,,
48046,3/20/17,TW,,,,
48047,5/28/17,PH,,,,
48056,2/10/17,TH,,,,
48065,5/26/17,TH,,,,
48071,4/4/17,ID,,,,
48081,2/26/17,TH,,,,
48083,2/2/17,MY,,,,
48084,5/23/17,PH,,,,
48086,3/18/17,VN,,,,
48091,1/21/17,TW,,,,
48095,4/11/17,VN,,,,
48105,1/28/17,SG,,,,
48110,2/14/17,VN,,,,
48114,3/17/17,TH,,,,
48115,2/17/17,SG,,,,
48122,4/8/17,TW,,,,
48128,2/22/17,PH,,,,
48131,2/3/17,ID,,,,
48139,4/28/17,TW,,,,
48146,5/4/17,PH,,,,
48149,2/17/17,TH,,,,
48151,1/24/17,VN,,,,
48160,1/21/17,PH,,,,
48170,4/28/17,TH,,,,
48173,2/18/17,SG,,,,
48181,4/23/17,MY,,,,
48185,1/6/17,PH,,,,
48186,2/14/17,VN,,,,
48193,4/14/17,PH,,,,
48195,1/17/17,TW,,,,
48196,2/15/17,SG,,,,
48198,5/13/17,TW,,,,
48201,4/11/17,TH,,,,
48207,3/2/17,MY,,,,
48210,2/15/17,TW,,,,
48216,3/20/17,MY,,,,
48222,4/18/17,SG,,,,
48225,2/15/17,TH,,,,
48232,5/22/17,TH,,,,
48235,5/10/17,SG,,,,
48236,1/1/17,TH,,,,
48239,2/2/17,ID,,,,
48245,1/31/17,PH,,,,
48255,5/28/17,PH,,,,
48261,3/9/17,ID,,,,
48270,2/28/17,SG,,,,
48271,1/15/17,ID,,,,
48278,1/22/17,VN,,,,
48283,5/7/17,ID,,,,
48286,2/28/17,TW,,,,
48289,1/28/17,PH,,,,
48291,1/12/17,ID,,,,
48295,1/12/17,TW,,,,
48303,4/1/17,TH,,,,
48309,5/20/17,ID,,,,
48315,4/15/17,PH,,,,
48324,3/23/17,TW,,,,
48328,5/19/17,PH,,,,
48334,3/25/17,TH,,,,
48343,2/10/17,TW,,,,
48345,4/13/17,VN,,,,
48353,5/14/17,SG,,,,
48354,3/27/17,TW,,,,
48355,5/5/17,MY,,,,
48357,3/15/17,TH,,,,
48366,5/2/17,TW,,,,
48376,3/15/17,ID,,,,
48384,1/31/17,SG,,,,
48387,4/20/17,ID,,,,
48392,5/29/17,SG,,,,
48395,4/12/17,PH,,,,
48397,5/11/17,VN,,,,
48405,5/6/17,MY,,,,
48410,1/6/17,PH,,,,
48414,5/9/17,ID,,,,
48415,2/26/17,SG,,,,
48419,5/24/17,VN,,,,
48425,1/31/17,MY,,,,
48430,5/25/17,MY,,,,
48437,5/2/17,TW,,,,
48446,3/30/17,TH,,,,
48455,2/6/17,PH,,,,
48462,4/28/17,SG,,,,
48466,4/6/17,VN,,,,
48476,3/12/17,SG,,,,
48481,4/27/17,TH,,,,
48485,2/22/17,ID,,,,
48486,3/25/17,MY,,,,
48496,1/31/17,SG,,,,
48497,3/2/17,PH,,,,
48502,3/14/17,VN,,,,
48511,4/27/17,VN,,,,
48519,4/12/17,SG,,,,
48521,2/9/17,TH,,,,
48527,2/13/17,SG,,,,
48529,5/1/17,MY,,,,
48538,3/11/17,VN,,,,
48543,1/29/17,ID,,,,
48549,1/17/17,SG,,,,
48551,1/11/17,TW,,,,
48553,2/9/17,TH,,,,
48563,2/8/17,PH,,,,
48565,5/6/17,MY,,,,
48573,1/4/17,VN,,,,
48582,5/13/17,PH,,,,
48586,6/1/17,TW,,,,
48591,1/31/17,SG,,,,
48596,1/30/17,VN,,,,
48599,3/13/17,VN,,,,
48600,1/13/17,SG,,,,
48605,5/30/17,PH,,,,
48613,1/25/17,MY,,,,
48618,2/8/17,ID,,,,
48622,5/10/17,TH,,,,
48632,2/28/17,ID,,,,
48641,2/4/17,MY,,,,
48646,3/27/17,VN,,,,
48653,5/12/17,SG,,,,
48654,4/4/17,TW,,,,
48663,2/28/17,PH,,,,
48666,2/1/17,PH,,,,
48673,5/27/17,TW,,,,
48681,4/3/17,TH,,,,
48691,5/17/17,VN,,,,
48697,1/26/17,PH,,,,
48707,2/12/17,MY,,,,
48708,2/17/17,VN,,,,
48713,5/20/17,ID,,,,
48716,3/9/17,TW,,,,
48720,3/16/17,SG,,,,
48730,4/17/17,PH,,,,
48740,4/19/17,ID,,,,
48748,4/5/17,TW,,,,
48758,2/28/17,SG,,,,
48763,1/1/17,TW,,,,
48765,3/5/17,TW,,,,
48772,1/19/17,ID,,,,
48782,3/13/17,VN,,,,
48784,3/17/17,PH,,,,
48790,2/15/17,ID,,,,
48797,4/11/17,MY,,,,
48798,1/20/17,ID,,,,
48803,4/13/17,SG,,,,
48804,2/22/17,ID,,,,
48811,3/28/17,SG,,,,
48821,3/20/17,PH,,,,
48824,2/13/17,SG,,,,
48827,3/9/17,VN,,,,
48837,2/8/17,SG,,,,
48838,3/4/17,ID,,,,
48841,4/20/17,SG,,,,
48844,2/8/17,TW,,,,
48845,2/10/17,PH,,,,
48847,1/29/17,VN,,,,
48853,5/15/17,SG,,,,
48863,3/6/17,TH,,,,
48869,3/11/17,VN,,,,
48871,4/8/17,VN,,,,
48874,1/30/17,VN,,,,
48884,1/13/17,PH,,,,
48888,5/15/17,PH,,,,
48896,3/8/17,ID,,,,
48905,3/7/17,VN,,,,
48908,4/5/17,PH,,,,
48916,2/26/17,SG,,,,
48921,1/13/17,SG,,,,
48926,3/23/17,ID,,,,
48927,4/11/17,VN,,,,
48937,4/7/17,SG,,,,
48938,3/4/17,SG,,,,
48947,2/20/17,PH,,,,
48957,5/10/17,TH,,,,
48960,5/9/17,TH,,,,
48968,3/28/17,ID,,,,
48975,5/5/17,VN,,,,
48976,5/12/17,SG,,,,
48980,4/13/17,VN,,,,
48983,3/28/17,MY,,,,
48990,3/3/17,ID,,,,
48992,3/1/17,ID,,,,
48993,1/16/17,TH,,,,
48994,5/24/17,SG,,,,
48995,1/18/17,TH,,,,
49002,5/29/17,SG,,,,
49011,2/24/17,TW,,,,
49013,2/5/17,TH,,,,
49023,5/28/17,ID,,,,
49027,3/12/17,PH,,,,
49031,5/26/17,MY,,,,
49033,1/19/17,ID,,,,
49040,1/1/17,TW,,,,
49048,2/20/17,TH,,,,
49058,3/4/17,SG,,,,
49060,4/29/17,TW,,,,
49070,2/15/17,MY,,,,
49076,4/17/17,SG,,,,
49082,1/22/17,SG,,,,
49091,4/12/17,TW,,,,
49096,2/12/17,TW,,,,
49101,1/17/17,PH,,,,
49103,3/22/17,MY,,,,
49104,1/19/17,TH,,,,
49113,2/2/17,VN,,,,
49120,5/27/17,TW,,,,
49130,2/7/17,VN,,,,
49136,3/18/17,SG,,,,
49144,4/2/17,VN,,,,
49145,4/12/17,TH,,,,
49148,2/12/17,PH,,,,
49151,3/30/17,PH,,,,
49160,3/3/17,MY,,,,
49162,5/27/17,MY,,,,
49170,5/27/17,ID,,,,
49173,3/18/17,SG,,,,
49178,3/4/17,ID,,,,
49181,1/7/17,ID,,,,
49189,2/16/17,PH,,,,
49192,5/8/17,SG,,,,
49194,3/13/17,SG,,,,
49199,3/5/17,VN,,,,
49200,4/28/17,MY,,,,
49210,3/12/17,VN,,,,
49211,1/20/17,TH,,,,
49213,3/29/17,TH,,,,
49219,2/12/17,VN,,,,
49220,4/30/17,SG,,,,
49225,1/17/17,VN,,,,
49235,1/3/17,TW,,,,
49236,1/23/17,TH,,,,
49240,1/10/17,TH,,,,
49245,1/9/17,TW,,,,
49246,1/22/17,ID,,,,
49256,3/24/17,ID,,,,
49261,2/4/17,TW,,,,
49267,3/7/17,VN,,,,
49277,3/5/17,VN,,,,
49282,2/11/17,SG,,,,
49290,4/4/17,ID,,,,
49300,3/12/17,PH,,,,
49310,2/1/17,TH,,,,
49313,5/14/17,MY,,,,
49323,3/1/17,MY,,,,
49333,5/25/17,PH,,,,
49339,5/23/17,VN,,,,
49346,1/3/17,TW,,,,
49348,4/16/17,VN,,,,
49356,3/1/17,SG,,,,
49357,1/1/17,TW,,,,
49367,3/2/17,ID,,,,
49374,2/6/17,MY,,,,
49383,1/12/17,ID,,,,
49387,5/8/17,ID,,,,
49393,1/16/17,TW,,,,
49395,3/12/17,MY,,,,
49398,1/24/17,MY,,,,
49402,5/27/17,SG,,,,
49403,1/2/17,TH,,,,
49410,4/8/17,TW,,,,
49419,2/24/17,SG,,,,
49425,5/13/17,SG,,,,
49431,3/9/17,VN,,,,
49440,5/30/17,SG,,,,
49447,3/20/17,TH,,,,
49452,3/16/17,SG,,,,
49453,1/28/17,MY,,,,
49463,2/13/17,TH,,,,
49473,4/20/17,TW,,,,
49480,2/16/17,MY,,,,
49488,4/10/17,ID,,,,
49497,5/19/17,VN,,,,
49498,4/29/17,ID,,,,
49504,5/17/17,MY,,,,
49510,3/29/17,VN,,,,
49514,4/15/17,TH,,,,
49515,1/10/17,SG,,,,
49519,2/25/17,MY,,,,
49527,3/19/17,TW,,,,
49537,2/23/17,TW,,,,
49544,4/17/17,SG,,,,
49551,5/2/17,TW,,,,
49557,2/5/17,TW,,,,
49562,4/26/17,PH,,,,
49570,5/2/17,MY,,,,
49573,2/6/17,SG,,,,
49580,1/9/17,PH,,,,
49584,5/6/17,SG,,,,
49585,4/19/17,MY,,,,
49586,1/11/17,VN,,,,
49591,5/16/17,PH,,,,
49593,4/22/17,TW,,,,
49597,3/18/17,PH,,,,
49602,2/27/17,PH,,,,
49612,5/22/17,TW,,,,
49614,1/24/17,MY,,,,
49618,4/9/17,TW,,,,
49626,1/25/17,TH,,,,
49632,1/20/17,TH,,,,
49640,5/12/17,TW,,,,
49648,1/29/17,ID,,,,
49655,1/6/17,PH,,,,
49656,5/3/17,SG,,,,
49662,5/20/17,VN,,,,
49666,5/25/17,PH,,,,
49668,4/7/17,TH,,,,
49671,5/7/17,MY,,,,
49675,2/3/17,SG,,,,
49683,5/31/17,MY,,,,
49692,3/23/17,PH,,,,
49702,1/25/17,ID,,,,
49711,3/31/17,SG,,,,
49720,2/11/17,TW,,,,
49721,1/10/17,PH,,,,
49727,3/26/17,PH,,,,
49734,1/27/17,ID,,,,
49740,3/31/17,PH,,,,
49743,5/29/17,SG,,,,
49751,3/15/17,MY,,,,
49760,1/18/17,MY,,,,
49765,5/26/17,PH,,,,
49768,1/12/17,SG,,,,
49776,3/7/17,VN,,,,
49786,5/21/17,VN,,,,
49794,6/1/17,VN,,,,
49801,1/24/17,SG,,,,
49808,2/17/17,VN,,,,
49814,4/2/17,TW,,,,
49819,5/5/17,TW,,,,
49829,4/26/17,VN,,,,
49833,3/28/17,SG,,,,
49841,3/19/17,VN,,,,
49851,1/24/17,MY,,,,
49858,4/4/17,TW,,,,
49863,1/22/17,TW,,,,
49869,3/14/17,TW,,,,
49873,4/12/17,TH,,,,
49882,5/5/17,MY,,,,
49887,2/4/17,SG,,,,
49890,1/23/17,VN,,,,
49895,3/31/17,VN,,,,
49898,5/20/17,PH,,,,
49903,2/8/17,ID,,,,
49908,2/28/17,SG,,,,
49909,3/10/17,ID,,,,
49915,2/8/17,MY,,,,
49916,2/13/17,MY,,,,
49923,1/7/17,VN,,,,
49924,2/15/17,TH,,,,
49925,1/16/17,TW,,,,
49930,4/30/17,TW,,,,
49939,6/1/17,TW,,,,
49940,2/9/17,MY,,,,
49949,2/17/17,VN,,,,
49953,1/17/17,TW,,,,
49960,4/2/17,SG,,,,
49961,3/25/17,SG,,,,
49970,5/13/17,VN,,,,
49978,2/15/17,VN,,,,
49985,5/11/17,TH,,,,
49990,2/11/17,MY,,,,
49991,4/12/17,VN,,,,
49995,1/8/17,PH,,,,
50001,3/30/17,VN,,,,
50005,4/15/17,VN,,,,
50012,5/19/17,MY,,,,
50019,5/17/17,TH,,,,
50024,2/13/17,MY,,,,
50031,1/1/17,TW,,,,
50032,5/30/17,ID,,,,
50041,2/19/17,VN,,,,
50047,5/5/17,VN,,,,
50052,4/5/17,MY,,,,
50059,5/1/17,ID,,,,
50065,4/23/17,MY,,,,
50072,1/6/17,PH,,,,
50078,5/7/17,TH,,,,
50088,3/16/17,TH,,,,
50092,2/18/17,TH,,,,
50095,4/23/17,ID,,,,
50100,4/25/17,PH,,,,
50102,4/30/17,SG,,,,
50103,5/19/17,SG,,,,
50107,3/9/17,SG,,,,
50109,5/25/17,ID,,,,
50112,1/8/17,TW,,,,
50119,1/8/17,PH,,,,
50120,1/20/17,PH,,,,
50129,4/3/17,VN,,,,
50133,3/3/17,ID,,,,
50143,4/20/17,PH,,,,
50153,2/9/17,VN,,,,
50163,4/10/17,ID,,,,
50173,4/8/17,VN,,,,
50180,3/28/17,TH,,,,
50185,4/19/17,VN,,,,
50190,3/31/17,PH,,,,
50193,3/30/17,PH,,,,
50200,3/11/17,VN,,,,
50201,1/15/17,TW,,,,
50204,5/12/17,ID,,,,
50210,4/25/17,VN,,,,
50214,5/30/17,VN,,,,
